1980-09-16 12:00:00,-3.419415926559038
1980-10-17 00:00:00,-15.49676451248135
1980-11-16 12:00:00,-26.29416303782769
1980-12-17 00:00:00,-29.829659923390903
1981-01-17 00:00:00,-21.887777740101548
1981-02-15 12:00:00,-29.780469290145458
1981-03-17 00:00:00,-22.47618733972274
1981-04-16 12:00:00,-16.407398192707976
1981-05-17 00:00:00,-4.782139816928669
1981-06-16 12:00:00,9.929020292645138
1981-07-17 00:00:00,10.595139714935623
1981-08-17 00:00:00,10.191907497482358
1981-09-16 12:00:00,-0.8956731080618109
1981-10-17 00:00:00,-19.014898406688925
1981-11-16 12:00:00,-28.55907805991683
1981-12-17 00:00:00,-23.396112965412645
1982-01-17 00:00:00,-35.64655122916579
1982-02-15 12:00:00,-27.863323547062276
1982-03-17 00:00:00,-20.680928524162557
1982-04-16 12:00:00,-11.016429421456996
1982-05-17 00:00:00,-0.445929701123308
1982-06-16 12:00:00,12.136122101429539
1982-07-17 00:00:00,13.85981814373739
1982-08-17 00:00:00,6.7453099972540524
1982-09-16 12:00:00,-5.641081408370095
1982-10-17 00:00:00,-14.284087278262614
1982-11-16 12:00:00,-25.517379665880735
1982-12-17 00:00:00,-29.15216261527864
1983-01-17 00:00:00,-33.644837930074374
1983-02-15 12:00:00,-19.46710134569393
1983-03-17 00:00:00,-23.059740630530307
1983-04-16 12:00:00,-12.799545621039469
1983-05-17 00:00:00,-2.9843120662944567
1983-06-16 12:00:00,7.291957344247793
1983-07-17 00:00:00,9.749686054582616
1983-08-17 00:00:00,5.543437776851269
